name,full_name,stars,forks,watchers,open_issues,size,has_wiki,has_projects,has_downloads,is_fork,archived,created_at,updated_at,pushed_at,language,license,subscribers_count,contributors_count,commits_count,readme_size
slidev,slidevjs/slidev,36978,1520,36978,132,78745,0,0,1,0,0,2021-04-24T01:25:23Z,2025-05-04T07:20:40Z,2025-04-22T05:09:22Z,TypeScript,mit,30,30,30,5427
Files,files-community/Files,36964,2323,36964,477,247288,0,1,1,0,0,2019-01-04T18:19:14Z,2025-05-04T06:56:35Z,2025-04-30T15:05:26Z,C#,mit,30,30,30,3279
interview_internal_reference,0voice/interview_internal_reference,36895,9465,36895,32,1160,1,1,1,0,0,2019-06-10T06:54:19Z,2025-05-04T02:13:28Z,2024-05-20T12:04:02Z,Python,,30,25,30,284614
appsmith,appsmithorg/appsmith,36871,4028,36871,4355,787749,1,1,1,0,0,2020-06-30T04:07:36Z,2025-05-04T05:37:31Z,2025-05-02T14:00:36Z,TypeScript,apache-2.0,30,30,30,54355
novu,novuhq/novu,36870,4006,36870,272,221681,0,0,1,0,0,2021-08-26T15:22:44Z,2025-05-04T07:06:44Z,2025-05-04T07:30:11Z,TypeScript,other,30,30,30,9825
ray,ray-project/ray,36860,6255,36860,4350,539295,0,1,1,0,0,2016-10-25T19:38:30Z,2025-05-04T05:30:49Z,2025-05-04T06:09:50Z,Python,apache-2.0,30,30,30,6534
istio,istio/istio,36829,7944,36829,546,280430,1,0,1,0,0,2016-11-18T23:57:21Z,2025-05-04T02:56:45Z,2025-05-04T02:56:40Z,Go,apache-2.0,30,30,30,6927
upscayl,upscayl/upscayl,36678,1687,36678,63,551013,1,1,1,0,0,2022-07-30T17:19:20Z,2025-05-04T07:18:47Z,2025-04-25T13:23:15Z,TypeScript,agpl-3.0,30,30,30,12320
GFPGAN,TencentARC/GFPGAN,36668,6090,36668,387,5467,1,1,1,0,0,2021-03-19T06:18:20Z,2025-05-04T07:29:39Z,2024-07-26T18:44:02Z,Python,other,30,11,30,11744
docs,inkonchain/docs,36649,396,36649,25,17546,0,0,0,0,0,2024-05-07T16:49:36Z,2025-05-04T06:51:05Z,2025-04-29T00:37:25Z,MDX,,30,30,30,2693
daisyui,saadeghi/daisyui,36629,1444,36629,25,10691711,0,0,1,0,0,2020-11-28T22:57:27Z,2025-05-04T07:24:05Z,2025-05-02T17:06:42Z,Svelte,mit,30,30,30,2762
node,inkonchain/node,36607,572,36607,10,215,0,0,0,0,0,2024-05-13T23:20:40Z,2025-05-04T06:37:58Z,2025-04-04T09:06:16Z,Shell,mit,30,14,30,6462
aspnetcore,dotnet/aspnetcore,36571,10309,36571,3690,362506,1,1,1,0,0,2014-03-11T06:09:42Z,2025-05-04T05:36:30Z,2025-05-04T06:34:01Z,C#,mit,30,30,30,6662
chatgpt-on-wechat,zhayujie/chatgpt-on-wechat,36570,9160,36570,333,4329,1,1,1,0,0,2022-08-07T08:33:41Z,2025-05-04T06:40:19Z,2025-04-20T09:22:54Z,Python,mit,30,30,30,23318
RSSHub,DIYgod/RSSHub,36532,8029,36532,380,573554,1,1,1,0,0,2018-04-02T14:43:21Z,2025-05-04T07:15:57Z,2025-05-04T01:48:21Z,TypeScript,mit,30,30,30,4423
ink-kit,inkonchain/ink-kit,36503,392,36503,2,1090,0,0,0,0,0,2024-11-04T16:32:17Z,2025-05-04T06:51:08Z,2025-03-19T11:52:07Z,TypeScript,mit,30,11,30,2424
tesseract.js,naptha/tesseract.js,36471,2290,36471,35,109008,0,1,1,0,0,2015-06-24T02:49:52Z,2025-05-04T07:23:29Z,2025-04-21T03:45:05Z,JavaScript,apache-2.0,30,30,30,11098
JavaFamily,AobingJava/JavaFamily,36443,7821,36443,3,419,1,1,1,0,0,2019-11-12T04:26:18Z,2025-05-03T17:35:10Z,2024-09-04T09:25:59Z,,,30,3,30,19701
taro,NervJS/taro,36430,4830,36430,1509,1556657,1,1,1,0,0,2018-04-08T09:32:26Z,2025-05-04T00:35:44Z,2025-05-03T00:12:21Z,TypeScript,other,30,30,30,10048
deeplearningbook-chinese,exacity/deeplearningbook-chinese,36369,9147,36369,67,8908,1,1,1,0,0,2016-12-07T11:46:51Z,2025-05-04T07:35:02Z,2019-12-03T04:25:44Z,TeX,,30,15,30,9770
logseq,logseq/logseq,36303,2134,36303,1426,131922,0,1,1,0,0,2020-05-23T00:06:06Z,2025-05-04T07:09:43Z,2025-05-04T04:47:58Z,Clojure,agpl-3.0,30,30,30,13242
v,vlang/v,36294,2180,36294,1047,92591,1,1,1,0,0,2019-02-08T02:57:06Z,2025-05-04T06:18:27Z,2025-05-04T06:18:23Z,V,mit,30,30,30,15791
fiber,gofiber/fiber,36287,1778,36287,124,228330,0,1,1,0,0,2020-01-16T03:59:20Z,2025-05-04T07:30:44Z,2025-05-03T05:47:00Z,Go,mit,30,30,30,33669
insomnia,Kong/insomnia,36241,2072,36241,708,132645,1,0,1,0,0,2016-04-23T03:54:26Z,2025-05-04T06:52:16Z,2025-05-02T14:46:07Z,JavaScript,apache-2.0,30,30,30,8102
wtfjs,denysdovhan/wtfjs,36240,2605,36240,43,1501,0,0,1,0,0,2017-07-14T15:42:12Z,2025-05-04T05:56:56Z,2025-03-18T13:55:28Z,JavaScript,wtfpl,30,30,30,72534
arthas,alibaba/arthas,36213,7548,36213,441,55549,1,1,1,0,0,2018-08-29T17:15:57Z,2025-05-03T09:24:04Z,2025-04-15T14:15:33Z,Java,apache-2.0,30,30,30,20916
wtfpython,satwikkansal/wtfpython,36207,2671,36207,70,1300,1,1,1,0,0,2017-08-28T20:22:19Z,2025-05-04T00:59:55Z,2025-03-06T07:35:23Z,Python,wtfpl,30,30,30,125680
MockingBird,babysor/MockingBird,36203,5260,36203,480,130682,1,1,1,0,0,2021-08-07T03:53:39Z,2025-05-04T04:25:01Z,2024-11-15T05:00:29Z,Python,other,30,30,30,15135
devdocs,freeCodeCamp/devdocs,36202,2423,36202,219,31952,0,0,1,0,0,2013-10-24T18:16:07Z,2025-05-04T06:57:51Z,2025-05-01T18:29:06Z,Ruby,mpl-2.0,30,30,30,18484
manifesto,opentofu/manifesto,36115,1079,36115,22,1858,0,1,1,0,0,2023-08-13T16:17:24Z,2025-05-04T02:57:50Z,2025-03-18T18:26:51Z,HTML,apache-2.0,30,30,30,778
cal.com,calcom/cal.com,36066,9312,36066,1148,907853,0,0,1,0,0,2021-03-22T13:47:42Z,2025-05-04T06:10:11Z,2025-05-04T01:16:07Z,TypeScript,other,30,30,30,38788
ChatTTS,2noise/ChatTTS,36034,3908,36034,66,10056,1,1,1,0,0,2024-05-27T18:26:49Z,2025-05-04T07:27:21Z,2025-03-14T03:34:46Z,Python,agpl-3.0,30,30,30,11321
lapce,lapce/lapce,36020,1119,36020,829,28122,1,1,1,0,0,2018-02-06T08:41:06Z,2025-05-04T07:17:36Z,2025-05-04T00:48:15Z,Rust,apache-2.0,30,30,30,3978
interview,huihut/interview,35995,8046,35995,27,5367,1,1,1,0,0,2018-02-09T09:49:48Z,2025-05-04T04:40:23Z,2024-03-19T06:44:41Z,C++,other,30,25,30,149023
og-aws,open-guides/og-aws,35964,3892,35964,159,7680,0,1,1,0,0,2016-07-13T17:30:16Z,2025-05-03T19:01:59Z,2024-08-16T02:51:54Z,Shell,cc-by-4.0,30,30,30,382380
googletest,google/googletest,35959,10341,35959,418,13653,0,0,0,0,0,2015-07-28T15:07:53Z,2025-05-04T04:34:34Z,2025-05-01T16:51:33Z,C++,bsd-3-clause,30,30,30,5262
lerna,lerna/lerna,35933,2278,35933,391,38824,0,0,1,0,0,2015-12-04T09:36:55Z,2025-05-04T05:23:48Z,2025-05-01T08:37:16Z,TypeScript,mit,30,30,30,8196
DragGAN,XingangPan/DragGAN,35917,3444,35917,153,34847,1,1,1,0,0,2023-05-18T10:08:02Z,2025-05-03T10:17:35Z,2024-05-18T17:51:40Z,Python,other,30,15,30,5890
gym,openai/gym,35912,8660,35912,124,7123,1,1,1,0,0,2016-04-27T14:59:16Z,2025-05-04T05:07:53Z,2024-10-11T20:07:05Z,Python,other,30,30,30,4854
ccxt,ccxt/ccxt,35891,7847,35891,1469,4732658,1,1,1,0,0,2017-05-14T15:41:56Z,2025-05-04T03:00:16Z,2025-05-03T14:35:52Z,Python,mit,30,30,30,128338
Awesome-Design-Tools,goabstract/Awesome-Design-Tools,35824,2114,35824,99,19220,1,1,1,0,0,2019-02-12T13:55:30Z,2025-05-04T07:35:22Z,2024-07-28T19:57:31Z,JavaScript,mit,30,30,30,144976
plane,makeplane/plane,35738,2227,35738,464,144017,1,0,1,0,0,2022-11-19T12:55:01Z,2025-05-04T07:37:39Z,2025-05-04T06:49:58Z,TypeScript,agpl-3.0,30,30,30,8885
date-fns,date-fns/date-fns,35712,1821,35712,813,23128,0,0,1,0,0,2014-10-06T10:24:22Z,2025-05-04T03:06:58Z,2024-09-23T08:07:29Z,TypeScript,mit,30,30,30,1795
system-design,karanpratapsingh/system-design,35671,4173,35671,3,5672,1,1,1,0,0,2022-08-15T18:59:54Z,2025-05-04T06:05:47Z,2024-04-10T15:00:47Z,,other,30,8,30,312107
shadowsocks-android,shadowsocks/shadowsocks-android,35666,11559,35666,51,53840,1,1,1,0,0,2012-12-16T13:40:29Z,2025-05-04T05:26:13Z,2025-04-17T06:37:56Z,Kotlin,other,30,30,30,3936
sheetjs,SheetJS/sheetjs,35605,7992,35605,131,105796,0,0,1,0,0,2012-12-03T19:25:52Z,2025-05-04T00:03:42Z,2024-04-18T08:06:46Z,,apache-2.0,30,30,30,1923
ToolJet,ToolJet/ToolJet,35592,4574,35592,981,1532016,0,1,1,0,0,2021-03-30T08:51:34Z,2025-05-04T07:11:44Z,2025-05-03T09:46:25Z,JavaScript,agpl-3.0,30,30,30,8328
hello-algorithm,geekxh/hello-algorithm,35588,6470,35588,12,365053,1,1,1,0,0,2020-05-29T05:47:09Z,2025-05-04T03:48:38Z,2023-06-13T04:13:17Z,Java,,30,6,30,17127
metasploit-framework,rapid7/metasploit-framework,35475,14293,35475,477,1117218,1,1,1,0,0,2011-08-30T06:13:20Z,2025-05-04T05:11:54Z,2025-05-02T16:16:26Z,Ruby,other,30,30,30,2623
koa,koajs/koa,35466,3226,35466,15,3800,1,0,1,0,0,2013-07-20T18:53:45Z,2025-05-03T20:33:47Z,2025-04-30T22:54:48Z,JavaScript,mit,30,30,30,17333
google-research,google-research/google-research,35464,8076,35464,1511,1143194,0,0,1,0,0,2018-10-04T18:42:48Z,2025-05-04T06:46:29Z,2025-05-03T02:23:34Z,Jupyter Notebook,apache-2.0,30,30,30,1007
fullPage.js,alvarotrigo/fullPage.js,35417,7256,35417,151,17022,1,1,1,0,0,2013-09-20T11:58:29Z,2025-05-03T20:13:39Z,2025-04-01T16:37:26Z,JavaScript,gpl-3.0,30,30,30,62479
cli,httpie/cli,35417,3706,35417,191,6925,0,0,1,0,0,2012-02-25T12:39:13Z,2025-05-04T07:01:35Z,2024-12-17T17:30:35Z,Python,bsd-3-clause,30,30,30,4893
halo,halo-dev/halo,35414,9885,35414,375,75705,0,1,1,0,0,2018-03-21T12:56:52Z,2025-05-04T07:16:04Z,2025-04-27T04:32:42Z,Java,gpl-3.0,30,30,30,4886
lottie-android,airbnb/lottie-android,35310,5437,35310,31,137171,0,0,1,0,0,2016-10-06T22:42:42Z,2025-05-04T06:15:02Z,2025-04-10T02:57:04Z,Java,apache-2.0,30,30,30,3697
compose,docker/compose,35276,5385,35276,89,26554,0,0,1,0,0,2013-12-09T11:40:58Z,2025-05-04T05:12:54Z,2025-04-30T09:57:43Z,Go,apache-2.0,30,30,30,3300
typeorm,typeorm/typeorm,35276,6393,35276,2452,29906,1,1,1,0,0,2016-02-29T07:41:14Z,2025-05-04T06:56:18Z,2025-05-03T16:26:13Z,TypeScript,mit,30,30,30,41985
955.WLB,formulahendry/955.WLB,35233,1763,35233,200,120,1,1,1,0,0,2019-03-27T23:53:37Z,2025-05-04T05:11:47Z,2025-02-03T05:15:20Z,,,30,16,30,4214
nativefier,nativefier/nativefier,35150,2222,35150,258,6372,0,0,1,0,1,2015-07-05T05:56:42Z,2025-05-03T20:56:51Z,2023-09-29T13:45:16Z,TypeScript,mit,30,30,30,3767
carbon,carbon-app/carbon,35109,1941,35109,63,20512,0,0,1,0,0,2017-06-16T02:50:28Z,2025-05-04T01:57:30Z,2025-03-28T22:20:27Z,JavaScript,mit,30,30,30,43187
awesome-react-native,jondot/awesome-react-native,35090,4008,35090,93,5250,1,1,1,0,0,2015-03-26T19:58:06Z,2025-05-04T07:05:55Z,2024-07-05T13:12:41Z,JavaScript,,30,30,30,196692
hackathon-starter,sahat/hackathon-starter,34985,8178,34985,3,14695,0,0,1,0,0,2013-11-13T17:24:12Z,2025-05-04T02:57:14Z,2025-04-27T14:27:20Z,JavaScript,mit,30,30,30,77620
HanLP,hankcs/HanLP,34967,10570,34967,13,72898,1,1,1,0,0,2014-10-09T06:36:16Z,2025-05-04T04:54:19Z,2025-01-15T06:09:34Z,Python,apache-2.0,30,30,30,37945
nushell,nushell/nushell,34941,1814,34941,1516,53815,0,1,1,0,0,2019-05-10T16:59:42Z,2025-05-04T04:36:11Z,2025-05-03T22:07:39Z,Rust,mit,30,30,30,12370
windows,dockur/windows,34896,2491,34896,26,1056,0,0,1,0,0,2024-01-14T13:09:40Z,2025-05-04T07:37:46Z,2025-04-23T11:02:05Z,Shell,mit,30,20,30,14848
Langchain-Chatchat,chatchat-space/Langchain-Chatchat,34887,5865,34887,214,144216,1,1,1,0,0,2023-03-31T12:12:45Z,2025-05-04T06:57:45Z,2025-03-25T15:45:51Z,TypeScript,apache-2.0,30,30,30,20735
the-way-to-go_ZH_CN,unknwon/the-way-to-go_ZH_CN,34876,8605,34876,46,12602,0,0,1,0,0,2013-03-24T17:18:38Z,2025-05-03T15:05:47Z,2024-08-14T07:04:25Z,Go,,30,30,30,2905
glide,bumptech/glide,34858,6154,34858,578,97228,1,1,1,0,0,2013-07-08T22:52:33Z,2025-05-02T21:44:53Z,2025-04-23T19:08:09Z,Java,other,30,30,30,7828
vim-plug,junegunn/vim-plug,34829,1954,34829,81,9020,1,1,1,0,0,2013-09-10T14:58:51Z,2025-05-04T02:53:46Z,2025-03-29T05:17:01Z,Vim Script,mit,30,30,30,16648
faiss,facebookresearch/faiss,34680,3857,34680,265,236097,1,1,1,0,0,2017-02-07T16:07:05Z,2025-05-04T06:08:13Z,2025-05-03T00:46:27Z,C++,mit,30,30,30,6368
chatbox,chatboxai/chatbox,34578,3300,34578,715,21348,1,1,1,0,0,2023-03-06T12:22:15Z,2025-05-04T07:14:29Z,2025-04-27T14:53:01Z,TypeScript,gpl-3.0,30,30,30,9281
payload,payloadcms/payload,34574,2391,34574,637,142881,0,1,1,0,0,2021-01-05T18:49:45Z,2025-05-04T07:01:33Z,2025-05-03T10:45:04Z,TypeScript,mit,30,30,30,7478
marked,markedjs/marked,34522,3447,34522,22,10283,0,1,1,0,0,2011-07-24T13:15:51Z,2025-05-04T07:05:36Z,2025-04-28T17:19:28Z,JavaScript,other,30,30,30,2976
TaskMatrix,chenfei-wu/TaskMatrix,34492,3296,34492,257,41169,1,1,1,0,0,2023-03-02T09:04:28Z,2025-05-04T02:24:39Z,2024-01-06T02:41:20Z,Python,other,30,15,30,8749
milvus,milvus-io/milvus,34474,3180,34474,726,232061,1,1,1,0,0,2019-09-16T06:43:43Z,2025-05-04T07:32:41Z,2025-05-03T16:24:56Z,Go,apache-2.0,30,30,30,70875
spacedrive,spacedriveapp/spacedrive,34410,1042,34410,122,219432,0,0,1,0,0,2021-09-27T05:09:04Z,2025-05-04T02:28:56Z,2025-03-24T14:19:49Z,TypeScript,agpl-3.0,30,30,30,7680
node-v0.x-archive,nodejs/node-v0.x-archive,34405,7294,34405,0,144238,1,1,0,0,1,2009-05-27T16:29:46Z,2025-05-03T21:13:51Z,2024-08-15T20:32:32Z,,,30,2,2,627
legado,gedoor/legado,34372,4291,34372,72,76070,1,1,1,0,0,2019-05-22T04:18:58Z,2025-05-04T07:30:31Z,2025-05-04T05:14:12Z,Kotlin,gpl-3.0,30,30,30,6428
caffe,BVLC/caffe,34335,18632,34335,1184,76170,1,1,1,0,0,2013-09-12T18:39:48Z,2025-05-04T05:29:18Z,2024-07-31T23:10:28Z,C++,other,30,30,30,2469
REKCARC-TSC-UHT,PKUanonym/REKCARC-TSC-UHT,34292,7702,34292,1,4670554,1,1,1,0,0,2019-04-05T03:31:23Z,2025-05-04T05:46:46Z,2025-04-18T16:27:59Z,HTML,cc-by-sa-4.0,30,30,30,4527
siyuan,siyuan-note/siyuan,34270,2093,34270,339,447016,0,0,1,0,0,2020-08-30T09:21:35Z,2025-05-04T07:33:24Z,2025-05-01T03:33:15Z,TypeScript,agpl-3.0,30,30,30,21602
formik,jaredpalmer/formik,34239,2803,34239,829,15829,0,1,1,0,0,2017-06-14T19:50:59Z,2025-05-02T15:39:12Z,2024-10-18T03:18:36Z,TypeScript,apache-2.0,30,30,30,6375
awesome-shell,alebcay/awesome-shell,34215,2411,34215,111,721,1,1,1,0,0,2014-07-07T01:57:42Z,2025-05-04T06:53:39Z,2024-08-21T06:53:29Z,,cc0-1.0,30,30,30,44296
awesome-javascript,sorrycc/awesome-javascript,34191,4458,34191,21,923,0,0,1,0,0,2014-07-01T15:59:02Z,2025-05-04T05:56:21Z,2025-04-01T08:45:59Z,,,30,30,30,97619
clipboard.js,zenorocha/clipboard.js,34136,3964,34136,12,2814,1,1,1,0,0,2015-09-18T23:04:55Z,2025-05-04T07:05:56Z,2025-04-26T16:04:45Z,JavaScript,mit,30,30,30,9461
netty,netty/netty,34089,16073,34089,652,97054,1,1,1,0,0,2010-11-09T09:22:21Z,2025-05-03T18:07:16Z,2025-05-03T18:06:59Z,Java,apache-2.0,30,30,30,1753
gold-miner,xitu/gold-miner,34070,5045,34070,6,80499,1,0,1,0,0,2015-11-04T03:29:13Z,2025-05-03T03:54:27Z,2024-04-17T09:44:37Z,,,30,30,30,13399
12306,testerSunshine/12306,34039,9769,34039,281,58570,1,1,1,0,1,2017-05-17T12:23:40Z,2025-05-04T07:30:05Z,2023-04-02T03:19:43Z,Python,mit,30,21,30,7054
jieba,fxsjy/jieba,34035,6733,34035,685,56033,1,1,1,0,0,2012-09-29T07:52:01Z,2025-05-04T02:49:40Z,2024-08-21T09:23:45Z,Python,mit,30,30,30,31879
sqlmap,sqlmapproject/sqlmap,34027,5876,34027,67,84509,1,1,1,0,0,2012-06-26T09:52:15Z,2025-05-03T17:37:15Z,2025-04-28T14:56:20Z,Python,other,30,30,30,5411
pytorch-image-models,huggingface/pytorch-image-models,34015,4908,34015,73,27819,1,1,1,0,0,2019-02-02T05:51:12Z,2025-05-04T05:33:36Z,2025-04-29T17:45:14Z,Python,apache-2.0,30,30,30,50737
AgentGPT,reworkd/AgentGPT,33969,9401,33969,207,91869,0,0,1,0,0,2023-04-07T02:29:19Z,2025-05-03T23:33:17Z,2025-04-29T01:19:32Z,TypeScript,gpl-3.0,30,30,30,12501
react-beautiful-dnd,atlassian/react-beautiful-dnd,33858,2714,33858,644,14801,0,1,1,0,0,2017-08-09T03:37:15Z,2025-05-04T04:43:00Z,2025-04-08T12:42:34Z,JavaScript,other,30,30,30,11169
leetcode,doocs/leetcode,33826,9072,33826,0,639763,0,0,1,0,0,2018-09-16T14:03:03Z,2025-05-04T06:45:54Z,2025-05-04T06:30:17Z,Java,cc-by-sa-4.0,30,30,30,22646
Coursera-ML-AndrewNg-Notes,fengdu78/Coursera-ML-AndrewNg-Notes,33812,10872,33812,67,684224,1,1,1,0,0,2017-11-04T10:04:08Z,2025-05-04T03:08:19Z,2024-06-10T00:47:49Z,HTML,,30,10,30,8744
NewPipe,TeamNewPipe/NewPipe,33694,3189,33694,1222,79337,1,1,1,0,0,2015-09-03T23:39:26Z,2025-05-04T06:42:10Z,2025-04-28T05:34:06Z,Java,gpl-3.0,30,30,30,13683
fastify,fastify/fastify,33638,2405,33638,115,9013,0,0,1,0,0,2016-09-28T19:10:14Z,2025-05-03T20:51:05Z,2025-05-03T14:50:45Z,JavaScript,other,30,30,30,16466
shadowsocks,shadowsocks/shadowsocks,33635,18483,33635,449,891,1,1,1,0,0,2012-04-20T13:10:49Z,2025-05-04T05:47:28Z,2024-04-01T09:07:32Z,Python,,30,1,1,34
HEU_KMS_Activator,zbezj/HEU_KMS_Activator,33633,3375,33633,145,109713,1,1,1,0,0,2019-06-23T00:49:35Z,2025-05-04T04:55:33Z,2025-04-21T14:05:12Z,,,30,1,30,19
winutil,ChrisTitusTech/winutil,33630,1883,33630,228,9255,0,1,1,0,0,2022-04-28T02:25:19Z,2025-05-04T07:16:52Z,2025-04-16T15:16:27Z,PowerShell,mit,30,30,30,5793
spring-boot-demo,xkcoding/spring-boot-demo,33613,10972,33613,139,14194,1,1,1,0,0,2017-11-10T06:27:29Z,2025-05-03T15:20:18Z,2024-07-24T02:02:52Z,Java,mit,30,11,30,19559
framework,laravel/framework,33551,11338,33551,79,89658,0,0,1,0,0,2013-01-10T21:27:28Z,2025-05-04T06:47:11Z,2025-05-02T14:55:10Z,PHP,mit,30,30,30,3500
AndroidUtilCode,Blankj/AndroidUtilCode,33551,10709,33551,318,47329,0,0,1,0,0,2016-07-30T18:18:32Z,2025-05-04T02:13:53Z,2024-08-15T10:38:10Z,Java,apache-2.0,30,30,30,3453
solid,solidjs/solid,33514,963,33514,119,13853,1,1,1,0,0,2018-04-24T16:36:27Z,2025-05-04T06:46:02Z,2025-05-02T15:36:27Z,TypeScript,mit,30,30,30,14331
LeetCode-Go,halfrost/LeetCode-Go,33494,5773,33494,20,19315,1,1,1,0,0,2017-07-18T00:06:14Z,2025-05-04T02:21:17Z,2024-12-11T05:55:51Z,Go,mit,30,30,30,232378
AFNetworking,AFNetworking/AFNetworking,33448,10476,33448,102,6129,1,0,1,0,1,2011-05-31T21:28:44Z,2025-05-02T16:16:08Z,2023-01-17T19:30:05Z,Objective-C,mit,30,30,30,15048
husky,typicode/husky,33448,1051,33448,84,4438,0,0,1,0,0,2014-06-23T12:14:21Z,2025-05-04T02:56:52Z,2024-11-26T00:20:16Z,JavaScript,mit,30,30,30,3036
polars,pola-rs/polars,33425,2207,33425,2560,195121,0,1,1,0,0,2020-05-13T19:45:33Z,2025-05-04T07:19:57Z,2025-05-02T18:43:32Z,Rust,other,30,30,30,11357
LLM101n,karpathy/LLM101n,33354,1821,33354,19,275,0,0,1,0,1,2024-05-27T00:23:38Z,2025-05-04T07:23:10Z,2024-08-01T01:20:33Z,,,30,1,3,2398
easyexcel,alibaba/easyexcel,33327,7637,33327,560,26334,1,1,1,0,0,2018-02-06T03:14:08Z,2025-05-03T10:45:15Z,2024-10-29T06:07:07Z,Java,apache-2.0,30,30,30,12153
zxing,zxing/zxing,33272,9388,33272,12,242783,1,0,1,0,0,2011-10-12T14:07:27Z,2025-05-03T20:16:51Z,2025-04-28T06:59:50Z,Java,apache-2.0,30,30,30,6546
XX-Net,XX-net/XX-Net,33245,7657,33245,7912,60574,1,0,1,0,0,2015-01-15T09:35:51Z,2025-05-04T04:35:12Z,2025-04-08T22:17:05Z,Python,,30,30,30,1895
linux-command,jaywcjlove/linux-command,33215,6352,33215,81,3202862,1,1,1,0,0,2016-11-12T15:44:26Z,2025-05-04T04:31:25Z,2025-04-27T09:45:51Z,Markdown,mit,30,30,30,46741
brackets,adobe/brackets,33209,7585,33209,2782,92974,1,1,1,0,1,2011-12-07T21:14:40Z,2025-05-01T18:58:10Z,2022-06-12T08:19:24Z,JavaScript,mit,30,30,30,6933
bruno,usebruno/bruno,33146,1568,33146,1431,16230,0,0,1,0,0,2022-09-27T20:51:45Z,2025-05-04T05:29:46Z,2025-04-28T17:23:52Z,JavaScript,mit,30,30,30,6563
JavaScript,TheAlgorithms/JavaScript,33137,5698,33137,122,3005,1,1,1,0,0,2017-07-13T06:12:33Z,2025-05-04T07:04:06Z,2025-01-22T07:00:31Z,JavaScript,gpl-3.0,30,30,30,2867
poetry,python-poetry/poetry,33102,2342,33102,546,23239,0,1,1,0,0,2018-02-28T15:23:47Z,2025-05-03T21:04:59Z,2025-05-02T17:56:45Z,Python,mit,30,30,30,4935
gulp,gulpjs/gulp,33090,4221,33090,35,1118,0,1,1,0,0,2013-07-04T05:26:06Z,2025-05-04T07:05:59Z,2024-05-31T22:23:47Z,JavaScript,mit,30,30,30,6690
immutable-js,immutable-js/immutable-js,33052,1783,33052,113,104219,1,1,1,0,0,2014-07-02T06:02:29Z,2025-05-03T05:00:30Z,2025-04-28T07:02:37Z,TypeScript,mit,30,30,30,28903
Python,geekcomputers/Python,33033,12516,33033,416,37856,1,1,1,0,0,2011-11-30T09:04:08Z,2025-05-04T06:03:49Z,2025-05-03T07:39:01Z,Python,mit,30,30,30,7855
engineering-blogs,kilimchoi/engineering-blogs,33018,1758,33018,133,1339,1,1,1,0,0,2015-06-13T18:25:17Z,2025-05-04T01:42:07Z,2024-08-21T13:01:11Z,Ruby,,30,30,30,23761
Umi-OCR,hiroi-sora/Umi-OCR,32947,3328,32947,207,180288,1,1,1,0,0,2022-03-28T04:01:46Z,2025-05-04T06:57:12Z,2025-04-26T06:39:45Z,Python,mit,30,12,30,16942
zsh-autosuggestions,zsh-users/zsh-autosuggestions,32851,1896,32851,184,579,1,0,1,0,0,2013-10-26T16:09:37Z,2025-05-04T02:14:56Z,2024-11-26T03:07:39Z,Shell,mit,30,30,30,10587
ijkplayer,bilibili/ijkplayer,32847,8185,32847,2886,8283,1,1,1,0,0,2013-06-03T04:12:04Z,2025-05-01T15:40:30Z,2024-08-13T00:53:33Z,C,gpl-2.0,30,30,30,8582
portainer,portainer/portainer,32836,2580,32836,756,81982,0,1,1,0,0,2016-05-19T20:15:28Z,2025-05-04T07:11:26Z,2025-05-02T01:20:17Z,TypeScript,zlib,30,30,30,4478
carbon-lang,carbon-language/carbon-lang,32828,1490,32828,162,56808,1,1,1,0,0,2020-04-27T21:45:16Z,2025-05-04T05:18:00Z,2025-05-04T02:41:27Z,C++,other,30,30,30,18844
MinerU,opendatalab/MinerU,32794,2612,32794,83,130251,0,1,1,0,0,2024-02-29T08:52:34Z,2025-05-04T07:31:17Z,2025-04-30T09:51:08Z,Python,agpl-3.0,30,30,30,45129
ShadowsocksX-NG,shadowsocks/ShadowsocksX-NG,32724,7919,32724,311,50660,1,0,1,0,0,2016-06-10T11:49:00Z,2025-05-04T06:26:12Z,2024-10-29T12:19:30Z,Swift,gpl-3.0,30,30,30,2076
harness,harness/harness,32680,2842,32680,73,53327,0,1,1,0,0,2014-02-07T07:54:44Z,2025-05-04T05:05:55Z,2025-05-02T18:55:28Z,Go,apache-2.0,30,30,30,6160
gpt-pilot,Pythagora-io/gpt-pilot,32669,3312,32669,239,47313,1,1,1,0,0,2023-08-16T11:56:07Z,2025-05-04T03:53:38Z,2025-03-04T06:26:32Z,Python,other,30,30,30,10902
awesome-awesomeness,bayandin/awesome-awesomeness,32548,3576,32548,40,381,0,1,1,0,0,2014-07-08T05:44:19Z,2025-05-04T05:19:29Z,2024-06-02T22:46:41Z,Ruby,,30,30,30,23074
Free-Certifications,cloudcommunity/Free-Certifications,32532,2332,32532,45,307,1,0,1,0,0,2020-07-31T10:26:19Z,2025-05-04T06:59:47Z,2025-02-13T06:30:40Z,,mit,30,30,30,38360
How-To-Ask-Questions-The-Smart-Way,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,32501,5707,32501,9,380,0,0,0,0,0,2015-03-28T16:52:40Z,2025-05-04T05:04:32Z,2025-01-01T19:14:38Z,JavaScript,mit,30,30,30,74172
